date,channel,spend,impressions,clicks,conversions,revenue
2024-05-03,Email,199.17,12243,1218,191,4261.4
2024-05-04,Google Ads,833.02,13175,664,30,712.76
2024-05-04,Facebook Ads,296.12,8541,345,29,1128.93
2024-05-04,Instagram,104.36,5726,359,28,1610.66
2024-05-04,Email,153.24,12356,1172,184,10032.39
2024-05-05,Google Ads,467.78,3872,238,30,585.65
2024-05-05,Facebook Ads,201.87,2714,135,13,464.99
2024-05-05,Instagram,198.07,3361,206,15,538.0
2024-05-05,Email,72.55,13804,1244,192,7047.37
2024-05-06,Google Ads,547.22,11746,736,77,975.41
2024-05-06,Facebook Ads,442.54,4448,128,14,220.54
2024-05-06,Instagram,315.92,5471,243,8,365.84
2024-05-06,Email,190.93,2043,192,9,349.31
2024-05-07,Google Ads,329.01,10583,579,62,1414.15
2024-05-07,Facebook Ads,425.06,3346,130,6,294.01
2024-05-07,Instagram,132.64,8953,372,36,1894.58
2024-05-07,Email,134.08,11311,1029,180,8506.88
2024-05-08,Google Ads,512.02,4141,240,32,1605.59
2024-05-08,Facebook Ads,197.27,6459,295,24,836.36
2024-05-08,Instagram,379.56,11625,818,38,863.96
2024-05-08,Email,110.03,5194,512,74,3696.25
2024-05-09,Google Ads,375.27,13452,872,92,4428.99
2024-05-09,Facebook Ads,453.02,12064,422,6,235.26
2024-05-09,Instagram,116.39,7605,388,31,689.23
2024-05-09,Email,113.97,4392,386,60,2471.75
2024-05-10,Google Ads,277.0,6089,280,36,1838.89
2024-05-10,Facebook Ads,211.38,9658,200,20,857.03
2024-05-10,Instagram,233.28,7124,288,18,384.5
2024-05-10,Email,84.07,10065,954,119,2310.93
2024-05-11,Google Ads,410.57,8528,393,45,1650.26
2024-05-11,Facebook Ads,275.95,10937,519,33,1280.51
2024-05-11,Instagram,123.39,10535,329,12,319.87
2024-05-11,Email,87.89,10210,1084,183,6577.25
2024-05-12,Google Ads,374.28,10570,737,88,2309.15
2024-05-12,Facebook Ads,255.31,3885,140,9,502.69
2024-05-12,Instagram,320.61,5984,263,9,390.64
2024-05-12,Email,129.26,6792,726,127,2217.75
2024-05-13,Google Ads,523.17,13532,987,119,2443.11
2024-05-13,Facebook Ads,562.82,2360,122,2,41.01
2024-05-13,Instagram,294.3,10587,447,16,435.21
2024-05-13,Email,161.62,4786,510,88,1336.35
2024-05-14,Google Ads,257.51,10557,648,67,2158.16
2024-05-14,Facebook Ads,412.02,11597,458,39,1992.25
2024-05-14,Instagram,331.98,2920,194,11,338.4
2024-05-14,Email,174.65,12586,1099,172,8536.73
2024-05-15,Google Ads,333.13,7411,348,41,2152.52
2024-05-15,Facebook Ads,385.09,14613,473,13,265.59
2024-05-15,Instagram,198.7,2975,177,10,382.32
2024-05-15,Email,66.26,14406,1440,204,5799.38
2024-05-16,Google Ads,436.13,14200,1220,102,5706.21
2024-05-16,Facebook Ads,412.06,14217,724,51,2432.11
2024-05-16,Instagram,326.52,3390,167,11,324.37
2024-05-16,Email,190.52,5385,597,95,3101.5
2024-05-17,Google Ads,346.25,12095,713,64,2875.87
2024-05-17,Facebook Ads,441.64,14222,561,24,260.21
2024-05-17,Instagram,279.24,4104,193,11,273.99
2024-05-17,Email,111.21,13140,1279,224,3985.86
2024-05-18,Google Ads,568.36,5169,234,31,577.14
2024-05-18,Facebook Ads,474.49,4173,127,12,475.01
2024-05-18,Instagram,269.92,3757,91,5,247.53
2024-05-18,Email,60.54,11311,1371,226,2586.11
2024-05-19,Google Ads,467.0,3457,106,11,309.04
2024-05-19,Facebook Ads,202.81,8929,424,34,1884.56
2024-05-19,Instagram,279.43,11189,361,24,430.86
2024-05-19,Email,115.53,5514,532,78,2944.71
2024-05-20,Google Ads,242.58,12037,761,81,2792.72
2024-05-20,Facebook Ads,349.82,8786,159,10,393.12
2024-05-20,Instagram,258.33,3300,195,8,388.14
2024-05-20,Email,194.57,3972,430,50,1614.65
2024-05-21,Google Ads,235.44,11349,623,65,1233.75
2024-05-21,Facebook Ads,163.91,14702,395,26,684.16
2024-05-21,Instagram,169.04,11903,675,58,3207.63
2024-05-21,Email,74.06,5437,438,63,1878.18
2024-05-22,Google Ads,513.5,9069,576,81,840.31
2024-05-22,Facebook Ads,201.39,7142,287,20,877.72
2024-05-22,Instagram,378.53,3949,202,9,202.89
2024-05-22,Email,67.31,12500,1321,239,5134.26
2024-05-23,Google Ads,260.02,3750,275,45,907.25
2024-05-23,Facebook Ads,498.54,6590,182,14,157.22
2024-05-23,Instagram,172.34,11660,509,17,720.35
2024-05-23,Email,101.59,11451,1294,200,9573.87
2024-05-24,Google Ads,305.76,3056,135,14,252.08
2024-05-24,Facebook Ads,256.95,2416,98,10,187.55
2024-05-24,Instagram,272.81,3260,219,13,236.66
2024-05-24,Email,184.45,11146,1067,159,8991.55
2024-05-25,Google Ads,513.58,4980,364,46,1682.09
2024-05-25,Facebook Ads,538.16,2076,69,1,40.26
2024-05-25,Instagram,367.32,8367,478,42,1177.85
2024-05-25,Email,86.67,8659,1008,139,6305.95
2024-05-26,Google Ads,332.19,4711,278,30,304.16
2024-05-26,Facebook Ads,488.98,10482,484,37,2211.06
2024-05-26,Instagram,191.27,13516,756,62,2073.28
2024-05-26,Email,94.66,8734,606,94,4678.95
2024-05-27,Google Ads,249.31,4228,238,28,716.4
2024-05-27,Facebook Ads,159.42,14263,680,50,1703.85
2024-05-27,Instagram,141.73,6824,397,17,376.61
2024-05-27,Email,78.35,2868,294,46,2285.85
2024-05-28,Google Ads,810.45,2907,155,3,172.33
2024-05-28,Facebook Ads,408.52,2854,99,6,193.42
2024-05-28,Instagram,357.46,6112,303,13,351.19
2024-05-28,Email,53.81,13485,1470,200,2163.31
2024-05-29,Google Ads,530.75,9581,617,80,4219.81
2024-05-29,Facebook Ads,734.24,9507,357,12,712.73
2024-05-29,Instagram,321.23,5151,207,14,379.65
2024-05-29,Email,111.33,10637,976,152,6792.62
2024-05-30,Google Ads,369.9,8672,397,41,742.63
2024-05-30,Facebook Ads,414.32,4485,134,11,464.28
2024-05-30,Instagram,207.54,10723,284,7,176.2
2024-05-30,Email,95.56,10429,943,138,4235.58
2024-05-31,Google Ads,437.45,3787,229,29,397.81
2024-05-31,Facebook Ads,201.02,13481,538,16,832.25
2024-05-31,Instagram,114.55,2967,163,6,245.21
2024-05-31,Email,96.96,3042,310,42,2089.78
2024-06-01,Google Ads,475.51,6254,397,49,2320.08
2024-06-01,Facebook Ads,406.79,9297,466,42,1941.26
2024-06-01,Instagram,318.48,5898,284,12,441.69
2024-06-01,Email,175.55,2968,313,58,851.73
2024-06-02,Google Ads,510.05,3318,191,20,782.65
2024-06-02,Facebook Ads,452.73,3467,116,7,114.03
2024-06-02,Instagram,597.76,8644,458,7,266.82
2024-06-02,Email,61.01,7361,690,92,2107.51
2024-06-03,Google Ads,572.47,2516,147,19,388.24
2024-06-03,Facebook Ads,274.86,5971,303,22,474.35
2024-06-03,Instagram,379.54,9697,489,24,793.61
2024-06-03,Email,99.92,3480,348,46,503.25
2024-06-04,Google Ads,391.28,7806,509,50,1255.71
2024-06-04,Facebook Ads,216.41,3549,134,12,372.36
2024-06-04,Instagram,326.54,6612,429,18,378.03
2024-06-04,Email,199.63,11302,1327,190,7730.08
2024-06-05,Google Ads,272.45,3258,207,24,646.7
2024-06-05,Facebook Ads,243.99,7501,374,27,1243.85
2024-06-05,Instagram,231.3,5406,201,12,559.3
2024-06-05,Email,109.38,9891,973,103,1785.01
2024-06-06,Google Ads,292.69,11560,646,82,2065.0
2024-06-06,Facebook Ads,245.61,7022,307,23,654.35
2024-06-06,Instagram,321.19,4053,212,12,523.78
2024-06-06,Email,64.95,10749,1234,175,3842.71
2024-06-07,Google Ads,249.37,6444,409,50,1021.25
2024-06-07,Facebook Ads,399.51,8786,413,39,1135.81
2024-06-07,Instagram,234.13,9712,389,22,888.45
2024-06-07,Email,131.58,9224,1009,192,9037.72
2024-06-08,Google Ads,400.46,9328,490,78,3472.98
2024-06-08,Facebook Ads,280.55,5998,116,11,283.45
2024-06-08,Instagram,350.52,6232,222,13,111.55
2024-06-08,Email,171.66,7362,713,109,4160.03
2024-06-09,Google Ads,210.47,2988,169,23,479.84
2024-06-09,Facebook Ads,458.22,11923,534,26,310.87
2024-06-09,Instagram,351.49,5061,358,22,238.9
2024-06-09,Email,105.09,11125,1216,218,3838.92
2024-06-10,Google Ads,290.42,9607,404,57,1773.23
2024-06-10,Facebook Ads,473.94,6768,218,5,225.11
2024-06-10,Instagram,336.56,5821,241,16,743.75
2024-06-10,Email,181.35,10085,861,126,1379.31
2024-06-11,Google Ads,597.07,11714,542,59,1895.44
2024-06-11,Facebook Ads,436.27,10914,535,45,723.91
2024-06-11,Instagram,195.96,6920,346,26,1040.97
2024-06-11,Email,57.15,11412,961,143,1376.84
2024-06-12,Google Ads,558.46,4115,249,40,1106.71
2024-06-12,Facebook Ads,329.39,2283,74,4,96.22
2024-06-12,Instagram,394.34,11225,454,40,1221.85
2024-06-12,Email,105.43,10488,1126,190,4343.31
2024-06-13,Google Ads,344.22,8756,595,78,2392.48
2024-06-13,Facebook Ads,430.39,8070,314,27,392.59
2024-06-13,Instagram,150.8,3261,214,4,90.53
2024-06-13,Email,133.14,9704,1077,139,5479.64
2024-06-14,Google Ads,244.14,4207,256,22,346.15
2024-06-14,Facebook Ads,487.88,7906,285,15,449.35
2024-06-14,Instagram,388.94,4212,164,7,174.29
2024-06-14,Email,192.24,11479,918,120,5203.89
2024-06-15,Google Ads,554.96,6001,389,37,1169.58
2024-06-15,Facebook Ads,430.47,8683,221,8,213.54
2024-06-15,Instagram,246.08,10974,389,33,1289.81
2024-06-15,Email,78.28,8504,842,142,4425.13
2024-06-16,Google Ads,222.44,4263,303,28,1224.06
2024-06-16,Facebook Ads,561.39,2067,101,2,50.69
2024-06-16,Instagram,377.14,10862,460,32,1174.91
2024-06-16,Email,87.32,1850,190,27,1022.46
2024-06-17,Google Ads,440.71,3872,224,25,1058.7
2024-06-17,Facebook Ads,174.62,4553,123,9,110.55
2024-06-17,Instagram,362.72,4006,255,13,397.92
2024-06-17,Email,157.24,10069,1016,139,1595.01
2024-06-18,Google Ads,220.6,3420,203,24,212.71
2024-06-18,Facebook Ads,419.25,7110,428,39,800.64
2024-06-18,Instagram,247.96,4808,253,22,627.7
2024-06-18,Email,53.64,2467,279,48,2091.48
2024-06-19,Google Ads,497.02,7479,373,27,1246.05
2024-06-19,Facebook Ads,459.08,7558,386,26,422.59
2024-06-19,Instagram,171.15,9760,389,31,666.23
2024-06-19,Email,136.64,11028,854,149,3522.6
2024-06-20,Google Ads,467.97,6757,408,56,2588.87
2024-06-20,Facebook Ads,330.45,3496,120,7,290.98
2024-06-20,Instagram,192.16,11115,644,25,1070.37
2024-06-20,Email,182.57,2908,290,42,442.85
2024-06-21,Google Ads,566.3,5956,246,35,509.98
2024-06-21,Facebook Ads,400.56,11004,336,24,988.18
2024-06-21,Instagram,330.22,8384,429,8,182.3
2024-06-21,Email,125.44,7547,742,33,657.95
2024-06-22,Google Ads,593.6,2707,147,17,476.65
2024-06-22,Facebook Ads,500.19,8650,287,7,228.52
2024-06-22,Instagram,348.72,10920,305,20,799.52
2024-06-22,Email,57.02,8510,763,115,4525.76
2024-06-23,Google Ads,248.38,4936,388,45,1625.82
2024-06-23,Facebook Ads,452.33,9258,417,41,1613.41
2024-06-23,Instagram,114.91,8206,375,17,693.85
2024-06-23,Email,95.11,3589,324,48,1121.15
2024-06-24,Google Ads,348.34,6976,408,52,994.56
2024-06-24,Facebook Ads,286.05,11586,671,45,461.89
2024-06-24,Instagram,183.69,6925,439,31,367.97
2024-06-24,Email,163.8,10677,1023,150,2028.06
2024-06-25,Google Ads,252.73,3833,216,20,673.39
2024-06-25,Facebook Ads,315.16,11255,112,5,186.6
2024-06-25,Instagram,232.61,10353,481,24,1140.58
2024-06-25,Email,61.67,3308,387,59,532.63
2024-06-26,Google Ads,494.15,4449,303,24,961.27
2024-06-26,Facebook Ads,207.01,1880,92,5,222.6
2024-06-26,Instagram,144.1,8046,388,28,410.43
2024-06-26,Email,126.92,8121,693,99,813.25
2024-06-27,Google Ads,392.94,6051,361,60,2680.12
2024-06-27,Facebook Ads,474.85,4024,192,16,619.71
2024-06-27,Instagram,322.32,7672,463,19,227.26
2024-06-27,Email,119.06,3170,306,14,820.48
2024-06-28,Google Ads,229.59,5974,446,65,811.73
2024-06-28,Facebook Ads,214.1,4123,130,8,341.69
2024-06-28,Instagram,146.31,8721,465,46,607.08
2024-06-28,Email,126.47,7585,715,120,2458.85
2024-06-29,Google Ads,333.57,10062,462,62,1176.48
2024-06-29,Facebook Ads,446.45,5855,251,24,231.69
2024-06-29,Instagram,188.1,2479,129,1,28.34
2024-06-29,Email,87.03,10070,1014,132,3993.97
2024-06-30,Google Ads,208.99,6828,327,40,327.21
2024-06-30,Facebook Ads,156.32,5935,271,24,751.59
2024-06-30,Instagram,141.76,6844,387,19,444.7
2024-06-30,Email,163.84,6150,618,101,1910.78
2024-07-01,Google Ads,467.6,1734,118,12,413.48
2024-07-01,Facebook Ads,482.83,5138,153,16,300.2
2024-07-01,Instagram,126.92,2911,129,5,231.53
2024-07-01,Email,116.33,3614,345,51,965.25
2024-07-02,Google Ads,413.12,1718,87,10,427.84
2024-07-02,Facebook Ads,417.51,10257,512,34,1014.49
2024-07-02,Instagram,340.01,3245,128,12,109.68
2024-07-02,Email,81.65,7346,655,91,3596.39
2024-07-03,Google Ads,497.34,8995,588,60,2136.69
2024-07-03,Facebook Ads,486.52,11278,240,16,200.58
2024-07-03,Instagram,294.86,10280,520,18,256.8
2024-07-03,Email,186.9,2481,198,26,1230.74
2024-07-04,Google Ads,296.25,4319,170,15,590.04
2024-07-04,Facebook Ads,258.89,2425,95,7,147.77
2024-07-04,Instagram,378.98,3628,188,6,208.42
2024-07-04,Email,131.15,10912,1077,134,1787.74
2024-07-05,Google Ads,594.75,8105,510,74,3425.96
2024-07-05,Facebook Ads,332.34,6452,206,18,446.0
2024-07-05,Instagram,331.63,11096,749,13,188.22
2024-07-05,Email,82.03,9902,941,133,4970.91
2024-07-06,Google Ads,265.1,6885,371,34,985.86
2024-07-06,Facebook Ads,283.95,3166,155,13,531.43
2024-07-06,Instagram,369.96,2995,161,7,256.05
2024-07-06,Email,154.83,4565,450,73,2837.33
2024-07-07,Google Ads,404.04,1630,108,13,408.46
2024-07-07,Facebook Ads,379.26,9158,385,17,686.12
2024-07-07,Instagram,210.37,8907,425,21,387.27
2024-07-07,Email,79.01,3326,320,57,1023.61
2024-07-08,Google Ads,337.1,9985,715,91,3623.44
2024-07-08,Facebook Ads,162.48,8941,301,19,212.0
2024-07-08,Instagram,113.51,7474,415,19,398.14
2024-07-08,Email,190.28,4042,353,50,813.53
2024-07-09,Google Ads,218.6,1695,71,10,461.38
2024-07-09,Facebook Ads,152.63,7947,295,22,821.11
2024-07-09,Instagram,182.55,6506,355,14,299.79
2024-07-09,Email,141.81,9990,960,170,4653.03
2024-07-10,Google Ads,447.22,10406,669,63,2271.74
2024-07-10,Facebook Ads,193.8,11000,455,31,979.57
2024-07-10,Instagram,381.59,11680,668,27,1075.73
2024-07-10,Email,154.88,1837,147,17,655.23
2024-07-11,Google Ads,567.84,8941,553,67,1913.59
2024-07-11,Facebook Ads,154.27,2506,111,11,416.19
2024-07-11,Instagram,147.63,2750,140,8,110.09
2024-07-11,Email,76.16,4925,430,80,3311.53
2024-07-12,Google Ads,213.79,9792,631,88,1514.18
2024-07-12,Facebook Ads,180.3,7029,226,17,647.6
2024-07-12,Instagram,138.9,10656,547,29,1202.97
2024-07-12,Email,171.59,11315,1378,237,10641.71
2024-07-13,Google Ads,488.56,8999,650,94,1681.27
2024-07-13,Facebook Ads,367.62,5015,231,14,122.9
2024-07-13,Instagram,161.6,11112,507,48,1556.24
2024-07-13,Email,60.15,5991,607,120,5506.63
2024-07-14,Google Ads,413.08,5499,254,29,746.85
2024-07-14,Facebook Ads,279.6,11112,407,34,997.18
2024-07-14,Instagram,380.37,2781,138,5,143.68
2024-07-14,Email,277.76,3926,433,21,241.58
2024-07-15,Google Ads,444.64,2743,172,19,501.32
2024-07-15,Facebook Ads,475.5,6190,227,11,302.83
2024-07-15,Instagram,348.29,3703,210,12,195.47
2024-07-15,Email,112.18,11157,1168,130,2198.22
2024-07-16,Google Ads,330.71,6347,350,52,2062.02
2024-07-16,Facebook Ads,182.79,8915,290,15,175.25
2024-07-16,Instagram,356.74,4959,293,21,525.15
2024-07-16,Email,69.75,11238,1252,157,4284.86
2024-07-17,Google Ads,331.23,10396,498,49,1229.95
2024-07-17,Facebook Ads,377.92,4241,102,7,283.05
2024-07-17,Instagram,203.23,11522,287,18,170.8
2024-07-17,Email,178.26,9078,923,165,7547.5
2024-07-18,Google Ads,406.95,8402,471,43,868.56
2024-07-18,Facebook Ads,360.48,8653,296,27,509.67
2024-07-18,Instagram,167.68,8731,454,25,748.09
2024-07-18,Email,186.55,11082,1278,212,3871.42
2024-07-19,Google Ads,399.62,5175,164,16,431.42
2024-07-19,Facebook Ads,221.54,8973,304,21,359.73
2024-07-19,Instagram,108.99,8463,330,12,413.09
2024-07-19,Email,70.16,8371,803,98,2520.82
2024-07-20,Google Ads,538.7,11935,636,59,472.71
2024-07-20,Facebook Ads,350.82,3527,122,5,128.72
2024-07-20,Instagram,139.19,7310,409,24,615.52
2024-07-20,Email,158.8,5385,531,76,896.59
2024-07-21,Google Ads,501.48,7258,538,66,2675.85
2024-07-21,Facebook Ads,408.53,5558,232,9,137.92
2024-07-21,Instagram,154.3,8624,450,32,1177.3
2024-07-21,Email,102.86,8146,654,95,4306.61
2024-07-22,Google Ads,706.34,6506,449,17,830.05
2024-07-22,Facebook Ads,262.36,6633,172,12,116.0
2024-07-22,Instagram,386.47,6986,293,14,641.56
2024-07-22,Email,62.61,10170,909,156,4590.47
2024-07-23,Google Ads,345.01,7253,393,54,690.94
2024-07-23,Facebook Ads,256.98,3809,146,15,623.38
2024-07-23,Instagram,149.61,9089,319,8,181.0
2024-07-23,Email,161.15,3234,280,39,533.99
2024-07-24,Google Ads,852.39,5267,238,8,266.62
2024-07-24,Facebook Ads,515.39,4413,134,3,138.37
2024-07-24,Instagram,115.96,10676,430,41,1441.43
2024-07-24,Email,95.57,2937,333,46,583.43
2024-07-25,Google Ads,541.24,7967,439,45,1921.18
2024-07-25,Facebook Ads,441.0,7736,280,19,454.26
2024-07-25,Instagram,370.52,10397,447,24,1038.05
2024-07-25,Email,95.25,4169,399,66,906.67
2024-07-26,Google Ads,488.54,8508,476,53,1344.63
2024-07-26,Facebook Ads,165.04,2572,98,10,80.58
2024-07-26,Instagram,273.69,8785,387,26,695.75
2024-07-26,Email,121.27,3369,381,72,3325.8
2024-07-27,Google Ads,368.29,4876,361,50,2044.71
2024-07-27,Facebook Ads,388.83,10778,597,43,502.43
2024-07-27,Instagram,133.33,3172,149,17,566.69
2024-07-27,Email,166.15,5838,562,79,3370.98
2024-07-28,Google Ads,335.02,5621,325,36,546.28
2024-07-28,Facebook Ads,365.2,2403,104,10,199.55
2024-07-28,Instagram,377.76,1988,96,5,226.3
2024-07-28,Email,177.3,5457,524,92,2320.41
2024-07-29,Google Ads,421.12,6589,372,43,450.31
2024-07-29,Facebook Ads,462.2,10804,451,36,1105.02
2024-07-29,Instagram,379.14,8174,451,16,327.3
2024-07-29,Email,131.27,11343,1229,217,2995.07
2024-07-30,Google Ads,273.75,9886,555,72,799.85
2024-07-30,Facebook Ads,218.15,3389,129,9,132.39
2024-07-30,Instagram,122.2,6952,222,16,321.76
2024-07-30,Email,145.35,11035,968,166,4583.08
2024-07-31,Google Ads,288.88,8434,636,68,1715.46
2024-07-31,Facebook Ads,485.56,10583,490,38,1093.33
2024-07-31,Instagram,116.98,10997,657,48,547.59
2024-07-31,Email,60.5,9168,951,160,5734.01
2024-08-01,Google Ads,572.2,7227,360,42,1366.98
2024-08-01,Facebook Ads,193.92,3741,143,7,308.33
2024-08-01,Instagram,345.03,10387,641,46,1216.48
2024-08-01,Email,59.88,2051,221,34,950.88
2024-08-02,Google Ads,549.05,7771,533,64,3461.46
2024-08-02,Facebook Ads,197.75,7863,407,29,640.59
2024-08-02,Instagram,330.58,14972,367,25,806.05
2024-08-02,Email,174.27,4846,494,74,1111.02
2024-08-03,Google Ads,475.88,11308,721,53,2840.85
2024-08-03,Facebook Ads,323.2,11656,529,62,2117.06
2024-08-03,Instagram,299.85,12311,546,34,1045.99
2024-08-03,Email,55.4,11014,1125,201,9194.13
2024-08-04,Google Ads,485.9,8768,497,89,2286.44
2024-08-04,Facebook Ads,250.06,8934,391,29,692.74
2024-08-04,Instagram,246.84,8357,364,12,279.12
2024-08-04,Email,102.91,14320,1656,251,4074.08
2024-08-05,Google Ads,549.4,11243,662,88,2744.17
2024-08-05,Facebook Ads,227.35,13380,700,65,1279.89
2024-08-05,Instagram,118.36,8471,390,14,556.22
2024-08-05,Email,182.81,10363,798,120,6682.19
2024-08-06,Google Ads,525.41,12439,909,75,3359.62
2024-08-06,Facebook Ads,282.46,11338,581,56,1637.03
2024-08-06,Instagram,223.79,14700,1001,72,1753.05
2024-08-06,Email,186.4,13345,1171,161,6446.98
2024-08-07,Google Ads,268.94,2196,114,13,475.95
2024-08-07,Facebook Ads,381.07,5596,296,15,699.27
2024-08-07,Instagram,218.99,12037,476,31,835.47
2024-08-07,Email,56.73,14100,1298,225,3223.11
2024-08-08,Google Ads,237.84,9798,588,76,3054.71
2024-08-08,Facebook Ads,495.34,4166,166,7,349.86
2024-08-08,Instagram,263.38,14905,763,60,1141.63
2024-08-08,Email,153.01,13211,1283,60,1695.03
2024-08-09,Google Ads,212.21,5974,291,42,1772.37
2024-08-09,Facebook Ads,274.63,5184,185,18,239.85
2024-08-09,Instagram,298.92,5813,292,19,253.78
2024-08-09,Email,151.47,13736,1529,235,9670.24
2024-08-10,Google Ads,206.37,9692,279,28,370.41
2024-08-10,Facebook Ads,470.6,10763,428,26,1297.34
2024-08-10,Instagram,190.9,8159,306,23,292.69
2024-08-10,Email,92.82,8084,792,119,7016.83
2024-08-11,Google Ads,496.65,13178,838,87,2708.42
2024-08-11,Facebook Ads,278.98,10008,487,24,863.49
2024-08-11,Instagram,212.39,3411,130,8,195.59
2024-08-11,Email,62.1,2626,276,43,1272.41
2024-08-12,Google Ads,305.9,10722,612,67,1673.41
2024-08-12,Facebook Ads,466.84,13873,448,37,942.79
2024-08-12,Instagram,268.81,14085,859,28,527.94
2024-08-12,Email,195.05,10311,1109,168,3669.64
2024-08-13,Google Ads,229.88,6920,486,65,1876.14
2024-08-13,Facebook Ads,364.87,8363,420,21,1251.0
2024-08-13,Instagram,124.2,4016,228,15,860.65
2024-08-13,Email,79.76,3826,348,48,1096.13
2024-08-14,Google Ads,260.33,6395,426,59,818.14
2024-08-14,Facebook Ads,422.18,14196,846,6,125.26
2024-08-14,Instagram,357.97,7478,405,9,303.58
2024-08-14,Email,180.55,4892,585,60,2249.29
2024-08-15,Google Ads,546.75,4883,290,37,1954.54
2024-08-15,Facebook Ads,385.1,4509,149,10,242.75
2024-08-15,Instagram,355.81,12733,646,22,938.57
2024-08-15,Email,117.75,9805,1082,152,8220.62
2024-08-16,Google Ads,573.72,3056,173,26,1453.94
2024-08-16,Facebook Ads,184.73,9153,345,24,1422.69
2024-08-16,Instagram,312.05,8159,445,11,406.38
2024-08-16,Email,154.12,9941,911,142,1815.25
2024-08-17,Google Ads,460.82,2483,177,23,1186.06
2024-08-17,Facebook Ads,325.77,6803,296,25,921.5
2024-08-17,Instagram,238.78,12478,711,44,2461.48
2024-08-17,Email,77.79,11211,1228,178,1871.35
2024-08-18,Google Ads,257.17,2913,178,11,273.55
2024-08-18,Facebook Ads,182.5,14729,718,46,1148.93
2024-08-18,Instagram,164.34,2378,108,6,359.68
2024-08-18,Email,87.8,2696,234,35,1128.12
2024-08-19,Google Ads,490.35,10473,779,90,3936.33
2024-08-19,Facebook Ads,287.32,11042,592,45,2627.85
2024-08-19,Instagram,250.79,7353,506,37,2188.9
2024-08-19,Email,168.66,14641,1621,256,8310.53
2024-08-20,Google Ads,350.93,4025,201,20,919.49
2024-08-20,Facebook Ads,290.52,6462,252,19,675.53
2024-08-20,Instagram,308.4,13420,412,27,1558.97
2024-08-20,Email,145.09,4556,469,70,1158.15
2024-08-21,Google Ads,260.24,11940,738,53,1582.61
2024-08-21,Facebook Ads,326.5,9774,161,17,368.24
2024-08-21,Instagram,348.54,8364,581,30,1702.58
2024-08-21,Email,177.72,12888,1204,168,9726.73
2024-08-22,Google Ads,224.92,3847,225,26,743.09
2024-08-22,Facebook Ads,635.32,13152,707,15,622.14
2024-08-22,Instagram,158.27,4729,204,9,234.99
2024-08-22,Email,86.73,4981,430,72,1164.09
2024-08-23,Google Ads,360.12,14714,721,95,1561.98
2024-08-23,Facebook Ads,251.87,2735,111,8,194.41
2024-08-23,Instagram,276.26,2839,135,9,410.47
2024-08-23,Email,107.8,13360,1312,186,10430.57
2024-08-24,Google Ads,371.3,13018,668,66,1405.43
2024-08-24,Facebook Ads,331.83,7546,326,31,507.14
2024-08-24,Instagram,300.63,12741,686,41,1165.88
2024-08-24,Email,130.21,6146,664,100,4757.76
2024-08-25,Google Ads,511.34,3101,174,16,668.77
2024-08-25,Facebook Ads,355.28,9537,364,32,1834.37
2024-08-25,Instagram,355.47,10617,410,39,600.66
2024-08-25,Email,119.35,9797,977,132,7175.58
2024-08-26,Google Ads,378.38,8815,559,49,1888.78
2024-08-26,Facebook Ads,242.91,11991,621,77,1230.29
2024-08-26,Instagram,212.79,10318,487,28,1485.15
2024-08-26,Email,70.02,7912,681,100,5170.74
2024-08-27,Google Ads,297.1,10046,661,70,2208.57
2024-08-27,Facebook Ads,181.92,5876,293,22,330.94
2024-08-27,Instagram,108.19,4533,352,29,1006.0
2024-08-27,Email,154.15,11805,1254,194,5695.53
2024-08-28,Google Ads,308.97,12513,755,100,3192.05
2024-08-28,Facebook Ads,437.14,14530,661,45,2328.56
2024-08-28,Instagram,225.44,2192,116,2,75.2
2024-08-28,Email,170.54,6671,605,82,2621.38
2024-08-29,Google Ads,459.12,3270,174,21,1055.52
2024-08-29,Facebook Ads,362.77,14596,464,18,371.24
2024-08-29,Instagram,229.77,14746,730,43,832.46
2024-08-29,Email,266.11,9834,1061,54,1517.09
2024-08-30,Google Ads,420.31,10948,685,95,3032.01
2024-08-30,Facebook Ads,303.01,14630,806,71,4040.48
2024-08-30,Instagram,179.08,11804,589,35,1752.07
2024-08-30,Email,77.3,2002,200,32,1124.43
2024-08-31,Google Ads,510.2,6585,493,61,1747.03
2024-08-31,Facebook Ads,269.48,14229,883,74,1551.09
2024-08-31,Instagram,366.24,11244,532,7,387.13
2024-08-31,Email,103.51,4602,511,61,3237.78
2024-09-01,Google Ads,844.4,11190,711,27,1543.9
2024-09-01,Facebook Ads,184.0,2099,44,4,66.78
2024-09-01,Instagram,214.14,14828,700,12,226.18
2024-09-01,Email,84.24,10652,934,116,2722.84
2024-09-02,Google Ads,255.16,9139,544,60,2914.37
2024-09-02,Facebook Ads,185.34,9241,592,36,984.79
2024-09-02,Instagram,347.42,13454,893,57,2945.76
2024-09-02,Email,188.11,9674,1132,176,7194.88
2024-09-03,Google Ads,514.8,8984,595,75,2342.44
2024-09-03,Facebook Ads,443.25,3200,107,8,363.39
2024-09-03,Instagram,388.74,6850,370,29,616.98
2024-09-03,Email,139.33,6501,779,135,2232.82
2024-09-04,Google Ads,523.57,8470,535,43,1510.92
2024-09-04,Facebook Ads,312.8,9207,313,25,1340.52
2024-09-04,Instagram,137.08,13411,460,28,1401.67
2024-09-04,Email,174.73,10021,880,112,2626.99
